,number,values_0,values_1,datetime_start,datetime_complete,duration,params_lda1,params_psi_2,params_psi_3,params_rho,user_attrs_metrics,system_attrs_nsga2:generation,state
55,55,0.5108939893035781,0.9456190975475862,2024-05-20 00:05:44.862659,2024-05-20 00:05:46.554001,0 days 00:00:01.691342,1.7504270515559366,0.7913256735902411,0.17446751836377833,0.017681059917852893,"{'AUC_ROCs': [0.5096433770014556, 0.512609649122807, 0.5104289417864718], 'S_relative_errors': [0.9495600511231732, 0.9392114503983033, 0.9480857911212822], 'X_relative_errors': [1.1344389910766974, 1.1707729559246542, 1.1357434717303416], 'Sparsity': [0.0012979591836734695, 0.001689795918367347, 0.0014448979591836736], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [32.48060038033106, 32.6520574184348, 33.181093920565345], 'dual_residual': [32.48060038033106, 32.6520574184348, 33.181093920565345], 'times': [1.429715506033972, 1.430835168575868, 1.464867970906198]}",1,COMPLETE
56,56,0.9519053240713419,inf,2024-05-20 00:05:46.567386,2024-05-20 00:05:48.446357,0 days 00:00:01.878971,4.7834263890719555,0.5201750432769933,0.0036457200701946273,18.467110779521285,"{'AUC_ROCs': [0.953563828311761, 0.9549165012785895, 0.9472356426236751], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.6570217171683908, 1.6706949102226645, 1.663212927756831]}",1,COMPLETE
57,57,0.5,1.0,2024-05-20 00:05:48.473815,2024-05-20 00:05:50.125615,0 days 00:00:01.651800,0.017313259307151743,0.006528117286176291,0.39914014162709427,3.962987641222406e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1631195366648455, 1.2102572317248603, 1.1645391602708397], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.09318947043623, 34.61194797914666, 34.890972002935385], 'dual_residual': [34.09318947043623, 34.61194797914666, 34.890972002935385], 'times': [1.439944946905598, 1.4349960014224052, 1.445917658507824]}",1,COMPLETE
58,58,0.8588805728634931,0.15865127014132507,2024-05-20 00:05:50.152641,2024-05-20 00:05:51.815425,0 days 00:00:01.662784,0.0003128052105018929,18.66452814319122,83.2071239368856,1.4980996929665878e-05,"{'AUC_ROCs': [0.8610195848579535, 0.8625534364493969, 0.8530686972831287], 'S_relative_errors': [0.16365929310975985, 0.15597278649662707, 0.1563217308175883], 'X_relative_errors': [0.7861856059669526, 0.7872642321325297, 0.7863340264535786], 'Sparsity': [0.04902857142857143, 0.048987755102040814, 0.04944489795918367], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [9.932251091922137, 9.5104053617221, 9.962837973064563], 'dual_residual': [9.932251091922137, 9.5104053617221, 9.962837973064563], 'times': [1.4238900088239461, 1.473371983738616, 1.4646523869596422]}",1,COMPLETE
59,59,0.5,1.0,2024-05-20 00:05:51.828893,2024-05-20 00:05:53.496597,0 days 00:00:01.667704,1.1677628207261743,0.8631186685561024,0.10924661768890674,2.5534268576613663e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1585301259389245, 1.2120684125956653, 1.1634217860640284], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.164127938227374, 34.5856814302751, 34.908587090596896], 'dual_residual': [34.164127938227374, 34.5856814302751, 34.908587090596896], 'times': [1.4110392003785819, 1.4150539592374116, 1.4699319507926702]}",1,COMPLETE
60,60,0.5,1.0,2024-05-20 00:05:53.521129,2024-05-20 00:05:55.176429,0 days 00:00:01.655300,0.11886119952605544,0.02016777410832166,0.013476698756582872,4.053581704568539e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1657417448393164, 1.2094505974041372, 1.1660334674340473], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.052465508227804, 34.62362710139608, 34.86737431254343], 'dual_residual': [34.052465508227804, 34.62362710139608, 34.86737431254343], 'times': [1.45805197278969, 1.4433326374273747, 1.4292148465756327]}",1,COMPLETE
61,61,0.9683662816426333,0.2749489849156349,2024-05-20 00:05:55.191258,2024-05-20 00:05:56.925922,0 days 00:00:01.734664,0.0010697093848381243,0.006576418468202916,33.342162851110416,0.05029527870856069,"{'AUC_ROCs': [0.9717561200191525, 0.9727158547641965, 0.9606268701445511], 'S_relative_errors': [0.2812454275711934, 0.26328860978181484, 0.2803129173938964], 'X_relative_errors': [0.9999999547956828, 0.9999999664718447, 0.9999999831911274], 'Sparsity': [0.9931673469387755, 0.9923836734693877, 0.9927591836734694], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.002735760312417119, 0.002928875505988057, 0.0028337745422773683], 'dual_residual': [0.002735760312417119, 0.002928875505988057, 0.0028337745422773683], 'times': [1.4833180152345449, 1.4836491104215384, 1.498232729965821]}",1,COMPLETE
62,62,0.9504900812375143,inf,2024-05-20 00:05:56.943469,2024-05-20 00:05:58.862746,0 days 00:00:01.919277,0.013426011147027348,5.749123018515066,0.01076620638655139,30.95270539349494,"{'AUC_ROCs': [0.9524417481490359, 0.954024241172827, 0.9450042543906799], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.634839563863352, 1.670390889281407, 1.7026245056185871]}",1,COMPLETE
63,63,0.9093412562408814,0.13817982937460999,2024-05-20 00:05:58.875846,2024-05-20 00:06:00.564735,0 days 00:00:01.688889,0.10423170012159916,0.018274282525637134,0.19914469611303443,0.007939826516814118,"{'AUC_ROCs': [0.9143440198533375, 0.9157158467182209, 0.8979639021510857], 'S_relative_errors': [0.13866652997166853, 0.13090736283746385, 0.1449655953146976], 'X_relative_errors': [0.8039415609707238, 0.8054186821910986, 0.8100309008023784], 'Sparsity': [0.06088163265306122, 0.060783673469387754, 0.06181224489795918], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [8.647705126503402, 8.237551205378498, 8.725820798926009], 'dual_residual': [8.647705126503402, 8.237551205378498, 8.725820798926009], 'times': [1.4577363345306367, 1.4486827501095831, 1.4689435332547873]}",1,COMPLETE
64,64,0.5,1.0,2024-05-20 00:06:00.578387,2024-05-20 00:06:02.196144,0 days 00:00:01.617757,1.9137154381092651,13.19262236129427,16.141450493993908,0.009082961890749471,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.164152046595799, 1.2114355439986748, 1.165148542260778], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.077170923336254, 34.59486630348259, 34.88135439046176], 'dual_residual': [34.077170923336254, 34.59486630348259, 34.88135439046176], 'times': [1.4211939454544336, 1.4220182090066373, 1.4201577310450375]}",1,COMPLETE
65,65,0.5261882475338878,0.8812592065732648,2024-05-20 00:06:02.230444,2024-05-20 00:06:03.899588,0 days 00:00:01.669144,0.006123768600031562,41.71860762858337,38.671019573234304,6.998733765841363e-05,"{'AUC_ROCs': [0.5236535662299855, 0.5286915204678363, 0.5262196559038417], 'S_relative_errors': [0.8908217962730053, 0.8710277730612636, 0.8819280503855258], 'X_relative_errors': [1.0949755239269796, 1.1251470635824574, 1.09538431721345], 'Sparsity': [0.003183673469387755, 0.0038448979591836734, 0.00363265306122449], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [30.649853094632633, 30.3895821101807, 31.001083246460865], 'dual_residual': [30.649853094632633, 30.3895821101807, 31.001083246460865], 'times': [1.428980061551556, 1.4300594420637935, 1.4335783182177693]}",1,COMPLETE
66,66,0.5,1.0,2024-05-20 00:06:03.934638,2024-05-20 00:06:05.584448,0 days 00:00:01.649810,8.112956658170777,0.18004716556614495,0.10924661768890674,2.5534268576613663e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.163951886227583, 1.2073726212346085, 1.1676257531063448], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.08027794683342, 34.653659806952845, 34.84217844690117], 'dual_residual': [34.08027794683342, 34.653659806952845, 34.84217844690117], 'times': [1.4010907015763223, 1.438795009162277, 1.4292974679265171]}",1,COMPLETE
67,67,0.9539431171113689,0.2172148943060456,2024-05-20 00:06:05.620837,2024-05-20 00:06:07.304087,0 days 00:00:01.683250,0.00024844569956782134,4.353761454924909,0.03538772271382978,4.333324705708172e-05,"{'AUC_ROCs': [0.9575113418832661, 0.957009132894377, 0.9473088765564641], 'S_relative_errors': [0.22465058266955995, 0.20713012269329428, 0.21986397755528256], 'X_relative_errors': [0.9165616176150999, 0.9118634357820072, 0.9110446841625166], 'Sparsity': [0.14406530612244897, 0.13565714285714287, 0.15071020408163266], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [5.637230732479134, 5.518197014129564, 5.931754807423865], 'dual_residual': [5.637230732479134, 5.518197014129564, 5.931754807423865], 'times': [1.43378904950805, 1.4321299612056464, 1.4713900603819638]}",1,COMPLETE
68,68,0.9513824174632798,5.861532806205989e+97,2024-05-20 00:06:07.319063,2024-05-20 00:06:09.223307,0 days 00:00:01.904244,0.008654657178528312,69.01534168552449,0.045862693604115476,5.688430803140605,"{'AUC_ROCs': [0.9560309338543014, 0.9553394255993796, 0.9427768929361585], 'S_relative_errors': [5.939194547318595e+97, 5.829084698983671e+97, 5.816319172315701e+97], 'X_relative_errors': [2.1117476359483548e+98, 2.2139522686674696e+98, 2.0749379052819217e+98], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.7789937022437682e+100, 1.783099451326737e+100, 1.781220193162836e+100], 'dual_residual': [1.7789937022437682e+100, 1.783099451326737e+100, 1.781220193162836e+100], 'times': [1.671001873910427, 1.6838654561433941, 1.7141041599679738]}",1,COMPLETE
69,69,0.9517011636247289,1.863849464018099e+145,2024-05-20 00:06:09.257363,2024-05-20 00:06:11.145856,0 days 00:00:01.888493,0.000877372498950624,0.7098174670512818,0.46950754189899796,10.844331531501483,"{'AUC_ROCs': [0.9547214558354312, 0.957719320289967, 0.9426627147487885], 'S_relative_errors': [1.8893574677793524e+145, 1.8524589107566362e+145, 1.8497320135183078e+145], 'X_relative_errors': [6.717823661536288e+145, 7.03584837049631e+145, 6.59881095888089e+145], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.0531331298953233e+148, 1.0526544248016249e+148, 1.0533123821028292e+148], 'dual_residual': [1.0531331298953233e+148, 1.0526544248016249e+148, 1.0533123821028292e+148], 'times': [1.6460518334060907, 1.6817925651557744, 1.6824970848392695]}",1,COMPLETE
70,70,0.9693991674169203,0.2749482118960063,2024-05-20 00:06:11.161219,2024-05-20 00:06:12.888457,0 days 00:00:01.727238,0.006123768600031562,0.7098174670512818,1.6062874837517747,0.07607196691757619,"{'AUC_ROCs': [0.9724157978430046, 0.9722159505611939, 0.9635657538465626], 'S_relative_errors': [0.28124468443641365, 0.2632877809203349, 0.2803121703312706], 'X_relative_errors': [0.9999988196966378, 0.9999985392620522, 0.9999988126184686], 'Sparsity': [0.9721387755102041, 0.965534693877551, 0.9689142857142857], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.020890805992097156, 0.023339444564340377, 0.02218891303518517], 'dual_residual': [0.020890805992097156, 0.023339444564340377, 0.02218891303518517], 'times': [1.4804805943276733, 1.5092419360298663, 1.4835371843073517]}",1,COMPLETE
71,71,0.5,1.0,2024-05-20 00:06:12.905114,2024-05-20 00:06:14.567913,0 days 00:00:01.662799,11.745700609300624,0.08216426762253633,42.031490781661816,0.00026794240848170974,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1669049880681153, 1.2115452036192402, 1.1657345627831857], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.034354865618084, 34.59327532275594, 34.872098232318734], 'dual_residual': [34.034354865618084, 34.59327532275594, 34.872098232318734], 'times': [1.4172139351721853, 1.4115756573155522, 1.477621030760929]}",1,COMPLETE
72,72,0.8561728128597129,0.15950891420270652,2024-05-20 00:06:14.583193,2024-05-20 00:06:16.245187,0 days 00:00:01.661994,0.0008595455648090699,0.01306412329681166,20.347202782661924,4.053581704568539e-05,"{'AUC_ROCs': [0.8581591545558274, 0.860434361736932, 0.8499249222863794], 'S_relative_errors': [0.16357443972656577, 0.15958889008462787, 0.15536341279692586], 'X_relative_errors': [0.78328220166081, 0.7891615958964335, 0.782252986504647], 'Sparsity': [0.04842448979591837, 0.04889795918367347, 0.0488], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [10.036917205528235, 9.535013298112602, 10.088317878444833], 'dual_residual': [10.036917205528235, 9.535013298112602, 10.088317878444833], 'times': [1.4395273078698665, 1.432982923462987, 1.448291853070259]}",1,COMPLETE
73,73,0.9649243578910033,0.2560066356382057,2024-05-20 00:06:16.272127,2024-05-20 00:06:17.952256,0 days 00:00:01.680129,0.23835931167156327,0.08636725724640619,0.019875240289158633,0.07759164566236892,"{'AUC_ROCs': [0.9687721248693997, 0.9683119143237571, 0.9576890344798529], 'S_relative_errors': [0.26227028698774646, 0.24390737321363976, 0.26184224671323086], 'X_relative_errors': [0.9709936228192901, 0.9684027869206662, 0.9716416413413357], 'Sparsity': [0.32011428571428574, 0.29415510204081635, 0.3278285714285714], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [3.356577472773207, 3.3441733272884457, 3.392030677530773], 'dual_residual': [3.356577472773207, 3.3441733272884457, 3.392030677530773], 'times': [1.4850790069904178, 1.475427347002551, 1.4871037697885185]}",1,COMPLETE
74,74,0.9632494283052454,0.24795818289407276,2024-05-20 00:06:17.989390,2024-05-20 00:06:19.659471,0 days 00:00:01.670081,0.0010697093848381243,3.9914887378149837,13.396993257052202,0.0002871987741121639,"{'AUC_ROCs': [0.9686015951028635, 0.9634381488160451, 0.9577085409968279], 'S_relative_errors': [0.2543596949268003, 0.23443481020148388, 0.25508004355393415], 'X_relative_errors': [0.9592462053113365, 0.9533760822299764, 0.9614622802293527], 'Sparsity': [0.24991020408163264, 0.2357795918367347, 0.24849795918367346], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [3.9658530673362185, 4.048571013091323, 3.9393874869699945], 'dual_residual': [3.9658530673362185, 4.048571013091323, 3.9393874869699945], 'times': [1.4306595653761178, 1.4571201130747795, 1.4605505494400859]}",1,COMPLETE
75,75,0.9593101524350853,0.23380080971626416,2024-05-20 00:06:19.676181,2024-05-20 00:06:21.393187,0 days 00:00:01.717006,0.00018926102635316897,0.5201750432769933,0.013476698756582872,4.053581704568539e-05,"{'AUC_ROCs': [0.963734799046903, 0.9610098706084322, 0.9531857876499209], 'S_relative_errors': [0.24247775509731792, 0.22215972383900864, 0.23676495021246588], 'X_relative_errors': [0.9419336267658365, 0.9343635495509657, 0.9348467372588543], 'Sparsity': [0.1846530612244898, 0.17666938775510205, 0.19986122448979593], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [4.721563393852758, 4.783658950089816, 5.089833093251229], 'dual_residual': [4.721563393852758, 4.783658950089816, 5.089833093251229], 'times': [1.4335750674363226, 1.4339784479234368, 1.4995367648079991]}",1,COMPLETE
76,76,0.951941525948858,inf,2024-05-20 00:06:21.420372,2024-05-20 00:06:23.410700,0 days 00:00:01.990328,0.0014833295074852927,0.004450517069542205,0.035870336882194175,12.252693932045018,"{'AUC_ROCs': [0.9561677407122939, 0.9557058106321696, 0.9439510265021103], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.6887508656363934, 1.7768709927331656, 1.6844052609521896]}",1,COMPLETE
77,77,0.9504610266186243,inf,2024-05-20 00:06:23.445089,2024-05-20 00:06:25.400002,0 days 00:00:01.954913,0.4627502515616715,22.494591145790487,0.0033157188235551777,14.438570665173538,"{'AUC_ROCs': [0.9542888445695056, 0.9536404477103174, 0.9434537875760497], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.6401191353797913, 1.641353779938072, 1.7487284808885306]}",1,COMPLETE
78,78,0.9677732535253792,0.2749490124472349,2024-05-20 00:06:25.431708,2024-05-20 00:06:27.163344,0 days 00:00:01.731636,0.0007582366775957011,0.7098174670512818,0.2961559436661605,0.05622753384006433,"{'AUC_ROCs': [0.9700604966758851, 0.9712314314275823, 0.9620278324726701], 'S_relative_errors': [0.28124546891627267, 0.26328864674701136, 0.28031292167842065], 'X_relative_errors': [0.9999999976857885, 1.0000000089099486, 0.9999999931406935], 'Sparsity': [0.9957551020408163, 0.9950530612244898, 0.9950775510204082], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.0013860426201524015, 0.0014822320891998192, 0.0014766420040785697], 'dual_residual': [0.0013860426201524015, 0.0014822320891998192, 0.0014766420040785697], 'times': [1.4964846782386303, 1.496629089815542, 1.4756204432342201]}",1,COMPLETE
79,79,0.969293396029749,0.2748312485879574,2024-05-20 00:06:27.187927,2024-05-20 00:06:28.877464,0 days 00:00:01.689537,0.00026381249280914504,0.006576418468202916,0.09765903093549005,0.0006028863078107125,"{'AUC_ROCs': [0.9714198862343462, 0.9729473524484906, 0.96351294940641], 'S_relative_errors': [0.2811263306962966, 0.2631685264157321, 0.2801988886518434], 'X_relative_errors': [0.9998146572763303, 0.9998009889700605, 0.9998232757678435], 'Sparsity': [0.8389061224489796, 0.8448408163265306, 0.8427755102040816], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.2705481208799943, 0.2668648842063897, 0.26881293100251263], 'dual_residual': [0.2705481208799943, 0.2668648842063897, 0.26881293100251263], 'times': [1.4312430224381387, 1.4221730432473123, 1.46371526340954]}",1,COMPLETE
80,80,0.9956449894561542,0.0008799869650274712,2024-05-20 00:06:28.895809,2024-05-20 00:06:30.628924,0 days 00:00:01.733115,0.23835931167156327,0.051795789100253606,0.01127089127348695,0.39511735465401154,"{'AUC_ROCs': [0.9949651106734378, 0.9979278350948008, 0.9940420226002239], 'S_relative_errors': [0.0010764821374861864, 0.0006132420407503693, 0.0009502367168458577], 'X_relative_errors': [0.0011724445697571364, 0.0007289362559012934, 0.0010537224848163097], 'Sparsity': [0.06679183673469388, 0.06718367346938775, 0.06954285714285714], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.034431986034924374, 0.019913449308908315, 0.031096951846241564], 'dual_residual': [0.034431986034924374, 0.019913449308908315, 0.031096951846241564], 'times': [1.5150247423443943, 1.5175209224689752, 1.5388619548175484]}",1,COMPLETE
81,81,0.9670621545095587,0.27231034540472865,2024-05-20 00:06:30.666858,2024-05-20 00:06:32.345650,0 days 00:00:01.678792,0.00015208265734380244,0.0033592873378023753,26.715410816453705,0.00011329785160446903,"{'AUC_ROCs': [0.9680157123178567, 0.9722357622304457, 0.9609349889803733], 'S_relative_errors': [0.27860907870448404, 0.260464350705957, 0.27785760680374477], 'X_relative_errors': [0.9959040469958761, 0.9953244907833, 0.996177517791159], 'Sparsity': [0.596465306122449, 0.5708326530612244, 0.6039428571428571], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.2699500375253239, 1.2916364821270017, 1.2509192406956509], 'dual_residual': [1.2699500375253239, 1.2916364821270017, 1.2509192406956509], 'times': [1.4430830939672887, 1.4528017325792462, 1.4588950092438608]}",1,COMPLETE
82,82,0.9686336830920309,0.27323438871308764,2024-05-20 00:06:32.374765,2024-05-20 00:06:34.126079,0 days 00:00:01.751314,0.06127821171331315,0.03132462567092741,20.347202782661924,0.05334304217356509,"{'AUC_ROCs': [0.9716363033409793, 0.9747368390352567, 0.9595279068998563], 'S_relative_errors': [0.2795768611829222, 0.2613689479556746, 0.278757357000666], 'X_relative_errors': [0.9974070972900243, 0.9968235840802019, 0.9975742146218486], 'Sparsity': [0.6501714285714286, 0.5934938775510205, 0.6629877551020408], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.0085231440514382, 1.0662672988393729, 0.9965950109237323], 'dual_residual': [1.0085231440514382, 1.0662672988393729, 0.9965950109237323], 'times': [1.4639137901831418, 1.4987202668562531, 1.4788721953518689]}",1,COMPLETE
83,83,0.6736108905127564,0.48412316607328726,2024-05-20 00:06:34.172447,2024-05-20 00:06:35.809332,0 days 00:00:01.636885,0.09164312743841697,0.011828410855276479,0.0036457200701946273,0.001899044721172588,"{'AUC_ROCs': [0.6679403202328966, 0.6767787524366472, 0.676113598868725], 'S_relative_errors': [0.49667515222702197, 0.47903797644955165, 0.47665636954328827], 'X_relative_errors': [0.8872601901254302, 0.8934035695818107, 0.8801725426896526], 'Sparsity': [0.02260408163265306, 0.023689795918367347, 0.0244], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [18.430328683222392, 18.04235715734507, 18.249325738329098], 'dual_residual': [18.430328683222392, 18.04235715734507, 18.249325738329098], 'times': [1.4014017637819052, 1.403996468288824, 1.4213861133903265]}",1,COMPLETE
84,84,0.5006843969082692,0.9943120098876129,2024-05-20 00:06:35.829471,2024-05-20 00:06:37.440305,0 days 00:00:01.610834,0.0019452182953175,0.24947094630084551,1.6062874837517747,1.5514514431035365e-05,"{'AUC_ROCs': [0.5009097525473072, 0.5007309941520468, 0.5004124440254537], 'S_relative_errors': [0.9913828386017599, 0.9947249263250921, 0.9968282647359867], 'X_relative_errors': [1.159823705243466, 1.2059702633577147, 1.1656795544558851], 'Sparsity': [0.00012244897959183673, 9.79591836734694e-05, 5.714285714285714e-05], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [33.7813336389573, 34.458734461418025, 34.748865221465664], 'dual_residual': [33.7813336389573, 34.458734461418025, 34.748865221465664], 'times': [1.3869526630733162, 1.401803805725649, 1.4033661326393485]}",1,COMPLETE
85,85,0.9508662324928383,inf,2024-05-20 00:06:37.478477,2024-05-20 00:06:39.329836,0 days 00:00:01.851359,0.0007441686861864565,0.024529591950585204,3.4792414510145333,27.198783098975394,"{'AUC_ROCs': [0.9536765080209064, 0.9545578776062054, 0.9443643118514031], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.6016830794978887, 1.6077684860210866, 1.6016790845897049]}",1,COMPLETE
86,86,0.8016752583506662,0.23724990789589348,2024-05-20 00:06:39.375137,2024-05-20 00:06:41.023513,0 days 00:00:01.648376,0.0005316311451149194,0.006576418468202916,0.029933767020366753,1.793418767033001e-05,"{'AUC_ROCs': [0.7992479378942261, 0.8062256335282652, 0.7995522036295074], 'S_relative_errors': [0.24739066579065172, 0.23438070068651684, 0.22997835721051185], 'X_relative_errors': [0.7982360745098056, 0.7993317986953369, 0.7946551257572542], 'Sparsity': [0.04027755102040816, 0.04103673469387755, 0.04150204081632653], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [11.824347968670992, 11.349624594077078, 11.672746952168369], 'dual_residual': [11.824347968670992, 11.349624594077078, 11.672746952168369], 'times': [1.3950418611057103, 1.4021941819228232, 1.412399122491479]}",1,COMPLETE
87,87,0.9589516655454307,0.23327208678483946,2024-05-20 00:06:41.056440,2024-05-20 00:06:42.711277,0 days 00:00:01.654837,0.00026714994690980485,0.18004716556614495,0.0447196711760391,5.623839860039987e-05,"{'AUC_ROCs': [0.9639503397581577, 0.9611904211070049, 0.9517142357711292], 'S_relative_errors': [0.23594370058593236, 0.22244926221628814, 0.24142329755229788], 'X_relative_errors': [0.932608373339732, 0.9348519551713853, 0.9412961230507112], 'Sparsity': [0.19351836734693878, 0.1695183673469388, 0.18823673469387756], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [5.0674742683021, 4.772325208029149, 4.845939050259646], 'dual_residual': [5.0674742683021, 4.772325208029149, 4.845939050259646], 'times': [1.4181180351879448, 1.4158832714892924, 1.4224163689650595]}",1,COMPLETE
88,88,0.9637205585360156,0.2562839628749018,2024-05-20 00:06:42.746232,2024-05-20 00:06:44.453826,0 days 00:00:01.707594,0.23835931167156327,0.0033592873378023753,0.0018888964252787247,0.07759164566236892,"{'AUC_ROCs': [0.9667427477650739, 0.96809994582547, 0.9563189820175029], 'S_relative_errors': [0.2624265575670929, 0.24425167396747108, 0.2621736570901415], 'X_relative_errors': [0.9712251909170841, 0.968937241143427, 0.9721505842575843], 'Sparsity': [0.3130040816326531, 0.30004897959183674, 0.333534693877551], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [3.3398138944037536, 3.313580873293279, 3.353989736353223], 'dual_residual': [3.3398138944037536, 3.313580873293279, 3.353989736353223], 'times': [1.4390980037860572, 1.462729338556528, 1.460737749002874]}",1,COMPLETE
89,89,0.9523710938118098,5.863124539755908e+97,2024-05-20 00:06:44.472493,2024-05-20 00:06:46.357596,0 days 00:00:01.885103,0.008654657178528312,0.0032845604192390347,40.41214960115705,5.688430803140605,"{'AUC_ROCs': [0.9575743059279838, 0.957152607733524, 0.9423863677739217], 'S_relative_errors': [5.939884117432668e+97, 5.829131617706099e+97, 5.820357884128959e+97], 'X_relative_errors': [2.111992820383149e+98, 2.2139700889286808e+98, 2.0763786921406837e+98], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.7785789068329815e+100, 1.7830742026821143e+100, 1.7828983933841374e+100], 'dual_residual': [1.7785789068329815e+100, 1.7830742026821143e+100, 1.7828983933841374e+100], 'times': [1.6457829612772912, 1.6794538237154484, 1.68904286948964]}",1,COMPLETE
