,number,values_0,values_1,datetime_start,datetime_complete,duration,params_lda1,params_ldag,params_psi_1,params_psi_2,params_psi_3,user_attrs_metrics,system_attrs_nsga2:generation,state
67,67,0.9975344458125758,1.0000001615332847,2024-05-20 09:00:12.164298,2024-05-20 09:00:13.023494,0 days 00:00:00.859196,0.5570128928061987,0.000728864603671096,0.031907505463242926,0.0015464661421479007,0.0022520752294904996,"{'AUC_ROCs': [0.9953413537182259, 0.9983641145957234, 0.9988978691237782], 'S_relative_errors': [0.999999964661232, 1.0000003255467993, 1.0000001943918233], 'X_relative_errors': [6.476634051541135, 6.759817526537577, 6.385456628731997], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [1, 1, 1], 'iterations': [41, 34, 36], 'primal_residual': [array(0.00013313), array(0.0009216), array(0.00064527)], 'dual_residual': [array(1.01253669e-06), array(4.90227275e-06), array(1.72310016e-06)], 'times': [0.6275703066494316, 0.5101398047991097, 0.5455915539059788]}",1,COMPLETE
68,68,0.9991789691347615,0.09138035226913947,2024-05-20 09:00:13.050310,2024-05-20 09:00:15.596130,0 days 00:00:02.545820,0.4974276279250016,0.037930562555656154,12.805440244520822,0.003915039985616481,0.09571558194533349,"{'AUC_ROCs': [0.9990055194129793, 0.9992040652538015, 0.9993273227375035], 'S_relative_errors': [0.09058226675861479, 0.09105642821213174, 0.09250236183667188], 'X_relative_errors': [0.8910294161187249, 0.8925613677156558, 0.8785945257481309], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.03099397), array(0.02825807), array(0.0288408)], 'dual_residual': [array(0.00802755), array(0.00729733), array(0.00749629)], 'times': [2.264326430624351, 2.262570444960147, 2.287231259047985]}",1,COMPLETE
69,69,0.9985945715607526,0.11455409676094297,2024-05-20 09:00:15.632059,2024-05-20 09:00:18.064475,0 days 00:00:02.432416,0.0010496406845605741,0.3432282187052217,34.49438586079462,22.26421219410064,1.615100961017298,"{'AUC_ROCs': [0.9985493108582464, 0.9985431695823321, 0.998691234241679], 'S_relative_errors': [0.11287401493473612, 0.11331727736274401, 0.11747099798534874], 'X_relative_errors': [0.9957366011086561, 0.9957676562927652, 0.9951151737317367], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.08676199), array(0.08523581), array(0.10952603)], 'dual_residual': [array(0.00458314), array(0.00401848), array(0.00697772)], 'times': [2.0875821283552796, 2.141151924850419, 2.1049485774710774]}",1,COMPLETE
70,70,0.9987566507858122,0.1336499202046961,2024-05-20 09:00:18.085858,2024-05-20 09:00:20.520855,0 days 00:00:02.434997,0.209751596236899,0.001320907409165294,35.29838203297991,7.239049462971366,21.432800039699675,"{'AUC_ROCs': [0.9987748266697318, 0.9986844110380397, 0.9988107146496652], 'S_relative_errors': [0.13563881359041646, 0.12903835532236033, 0.1362725917013115], 'X_relative_errors': [1.0000763173850509, 1.0000723947734562, 1.0000696617272813], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00213402), array(0.00211482), array(0.00213534)], 'dual_residual': [array(0.00138772), array(0.00138212), array(0.00140453)], 'times': [2.0835379019845277, 2.1044853064231575, 2.160176905337721]}",1,COMPLETE
71,71,0.9562861424398426,0.8057233972053918,2024-05-20 09:00:20.546687,2024-05-20 09:00:23.072114,0 days 00:00:02.525427,0.0005129188151204271,3.7560488946036266,69.98201093672394,0.09352013568606692,0.6526184110330727,"{'AUC_ROCs': [0.9581836025886727, 0.9547766866761287, 0.9558981380547262], 'S_relative_errors': [0.8014794868502293, 0.8119445918451584, 0.8037461129207878], 'X_relative_errors': [1.466376351909828, 1.539782824591967, 1.5380614206563261], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.30100155), array(0.21476722), array(0.2925238)], 'dual_residual': [array(0.02451912), array(0.02275732), array(0.02894457)], 'times': [2.2248881263658404, 2.2247080479282886, 2.218124433653429]}",1,COMPLETE
72,72,0.9605234535637192,0.7990509419778372,2024-05-20 09:00:23.090056,2024-05-20 09:00:25.661136,0 days 00:00:02.571080,0.7635761531521008,3.7560488946036266,69.98201093672394,4.270986277695209,0.6526184110330727,"{'AUC_ROCs': [0.962686156279195, 0.9584885002165909, 0.9603957041953716], 'S_relative_errors': [0.7922611937845788, 0.8076824764890731, 0.7972091556598596], 'X_relative_errors': [1.1350884242193036, 1.1869053649190424, 1.191713587282062], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.48603523), array(0.42593536), array(0.45389772)], 'dual_residual': [array(0.02639676), array(0.03375432), array(0.02191301)], 'times': [2.1892279374878854, 2.3135981608647853, 2.265641868347302]}",1,COMPLETE
73,73,0.9991752880249569,0.11037893783726772,2024-05-20 09:00:25.694057,2024-05-20 09:00:28.217823,0 days 00:00:02.523766,0.8478484361662891,0.001052046911815713,0.003891539922098857,20.736449005352824,0.09571558194533349,"{'AUC_ROCs': [0.9991333772391752, 0.9991334878522983, 0.9992589989833975], 'S_relative_errors': [0.11176738430432659, 0.1073431854946639, 0.11202624371281268], 'X_relative_errors': [1.0015620874230062, 1.0012544673718415, 1.0016520942542375], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.14231876), array(0.1396664), array(0.1457623)], 'dual_residual': [array(0.02850393), array(0.02562352), array(0.02480566)], 'times': [2.1736491492483765, 2.2114008087664843, 2.2128135259263217]}",1,COMPLETE
74,74,0.7619071111276713,0.9999999999986335,2024-05-20 09:00:28.255846,2024-05-20 09:00:30.798022,0 days 00:00:02.542176,6.417668808563085,0.0014772850981137518,11.222396444615612,0.42029029515071425,0.6478804424052093,"{'AUC_ROCs': [0.7836428897981396, 0.7371301586905077, 0.7649482848943665], 'S_relative_errors': [0.9999999999982674, 0.9999999999987688, 0.9999999999988645], 'X_relative_errors': [5.349556202495477, 5.563766465537723, 5.316990385318636], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00377696), array(0.00317658), array(0.00309838)], 'dual_residual': [array(0.00010546), array(8.87244444e-05), array(8.65152457e-05)], 'times': [2.2402276599314064, 2.267503202194348, 2.275237021734938]}",1,COMPLETE
75,75,0.998499739823775,0.14785707545831261,2024-05-20 09:00:30.839032,2024-05-20 09:00:33.318425,0 days 00:00:02.479393,0.0008290111851576464,0.005985536092942374,0.251399428296822,24.262639911129206,48.206454371603826,"{'AUC_ROCs': [0.9984973245534619, 0.998480110285726, 0.9985217846321373], 'S_relative_errors': [0.14934063867332376, 0.14328577664266348, 0.15094481105895063], 'X_relative_errors': [0.9999878218962153, 0.9999905991851283, 0.999991146311352], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00222693), array(0.00224185), array(0.00229717)], 'dual_residual': [array(0.00060064), array(0.00060029), array(0.00060675)], 'times': [2.1163032595068216, 2.1274413438513875, 2.1900469155516475]}",1,COMPLETE
76,76,0.998666531318615,0.104295082326934,2024-05-20 09:00:33.354777,2024-05-20 09:00:35.826681,0 days 00:00:02.471904,0.0003776041083188989,0.09032078334487675,13.49117124639017,0.03688318090252548,0.00538483966576405,"{'AUC_ROCs': [0.9986923581514418, 0.9985279826977144, 0.9987792531066894], 'S_relative_errors': [0.10965156930879684, 0.09462669034143004, 0.10860698733057512], 'X_relative_errors': [0.9978488520956768, 0.9429158759039764, 0.9891809683590644], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.18755877), array(0.18694756), array(0.18485247)], 'dual_residual': [array(0.08155922), array(0.08135795), array(0.08133502)], 'times': [2.172086737351492, 2.2161754618864506, 2.196474695345387]}",1,COMPLETE
